"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"05/02/2024 20:00:00 - 05/02/2024 21:00:00","BZN|FI","Without Sequence","60.48","",""
"05/02/2024 21:00:00 - 05/02/2024 22:00:00","BZN|FI","Without Sequence","59.65","",""
"05/02/2024 22:00:00 - 05/02/2024 23:00:00","BZN|FI","Without Sequence","56.30","",""
"05/02/2024 23:00:00 - 06/02/2024 00:00:00","BZN|FI","Without Sequence","52.29","",""
"06/02/2024 00:00:00 - 06/02/2024 01:00:00","BZN|FI","Without Sequence","53.80","",""
"06/02/2024 01:00:00 - 06/02/2024 02:00:00","BZN|FI","Without Sequence","53.17","",""
"06/02/2024 02:00:00 - 06/02/2024 03:00:00","BZN|FI","Without Sequence","53.20","",""
"06/02/2024 03:00:00 - 06/02/2024 04:00:00","BZN|FI","Without Sequence","53.21","",""
"06/02/2024 04:00:00 - 06/02/2024 05:00:00","BZN|FI","Without Sequence","69.63","",""
"06/02/2024 05:00:00 - 06/02/2024 06:00:00","BZN|FI","Without Sequence","249.91","",""
"06/02/2024 06:00:00 - 06/02/2024 07:00:00","BZN|FI","Without Sequence","120.00","",""
"06/02/2024 07:00:00 - 06/02/2024 08:00:00","BZN|FI","Without Sequence","192.01","",""
"06/02/2024 08:00:00 - 06/02/2024 09:00:00","BZN|FI","Without Sequence","126.46","",""
"06/02/2024 09:00:00 - 06/02/2024 10:00:00","BZN|FI","Without Sequence","146.50","",""
"06/02/2024 10:00:00 - 06/02/2024 11:00:00","BZN|FI","Without Sequence","100.02","",""
"06/02/2024 11:00:00 - 06/02/2024 12:00:00","BZN|FI","Without Sequence","100.02","",""
"06/02/2024 12:00:00 - 06/02/2024 13:00:00","BZN|FI","Without Sequence","100.01","",""
"06/02/2024 13:00:00 - 06/02/2024 14:00:00","BZN|FI","Without Sequence","100.00","",""
"06/02/2024 14:00:00 - 06/02/2024 15:00:00","BZN|FI","Without Sequence","100.05","",""
"06/02/2024 15:00:00 - 06/02/2024 16:00:00","BZN|FI","Without Sequence","119.99","",""
"06/02/2024 16:00:00 - 06/02/2024 17:00:00","BZN|FI","Without Sequence","200.00","",""
"06/02/2024 17:00:00 - 06/02/2024 18:00:00","BZN|FI","Without Sequence","249.93","",""
"06/02/2024 18:00:00 - 06/02/2024 19:00:00","BZN|FI","Without Sequence","170.05","",""
"06/02/2024 19:00:00 - 06/02/2024 20:00:00","BZN|FI","Without Sequence","154.99","",""
"06/02/2024 20:00:00 - 06/02/2024 21:00:00","BZN|FI","Without Sequence","96.22","",""
"06/02/2024 21:00:00 - 06/02/2024 22:00:00","BZN|FI","Without Sequence","120.00","",""
"06/02/2024 22:00:00 - 06/02/2024 23:00:00","BZN|FI","Without Sequence","119.99","",""
"06/02/2024 23:00:00 - 07/02/2024 00:00:00","BZN|FI","Without Sequence","90.01","",""
"07/02/2024 00:00:00 - 07/02/2024 01:00:00","BZN|FI","Without Sequence","65.99","",""
"07/02/2024 01:00:00 - 07/02/2024 02:00:00","BZN|FI","Without Sequence","64.29","",""
"07/02/2024 02:00:00 - 07/02/2024 03:00:00","BZN|FI","Without Sequence","60.54","",""
"07/02/2024 03:00:00 - 07/02/2024 04:00:00","BZN|FI","Without Sequence","64.99","",""
"07/02/2024 04:00:00 - 07/02/2024 05:00:00","BZN|FI","Without Sequence","79.99","",""
"07/02/2024 05:00:00 - 07/02/2024 06:00:00","BZN|FI","Without Sequence","110.00","",""
"07/02/2024 06:00:00 - 07/02/2024 07:00:00","BZN|FI","Without Sequence","154.99","",""
"07/02/2024 07:00:00 - 07/02/2024 08:00:00","BZN|FI","Without Sequence","138.59","",""
"07/02/2024 08:00:00 - 07/02/2024 09:00:00","BZN|FI","Without Sequence","124.65","",""
"07/02/2024 09:00:00 - 07/02/2024 10:00:00","BZN|FI","Without Sequence","122.53","",""
"07/02/2024 10:00:00 - 07/02/2024 11:00:00","BZN|FI","Without Sequence","121.31","",""
"07/02/2024 11:00:00 - 07/02/2024 12:00:00","BZN|FI","Without Sequence","127.06","",""
"07/02/2024 12:00:00 - 07/02/2024 13:00:00","BZN|FI","Without Sequence","146.56","",""
"07/02/2024 13:00:00 - 07/02/2024 14:00:00","BZN|FI","Without Sequence","118.28","",""
"07/02/2024 14:00:00 - 07/02/2024 15:00:00","BZN|FI","Without Sequence","126.39","",""
"07/02/2024 15:00:00 - 07/02/2024 16:00:00","BZN|FI","Without Sequence","150.82","",""
"07/02/2024 16:00:00 - 07/02/2024 17:00:00","BZN|FI","Without Sequence","130.60","",""
"07/02/2024 17:00:00 - 07/02/2024 18:00:00","BZN|FI","Without Sequence","134.10","",""
"07/02/2024 18:00:00 - 07/02/2024 19:00:00","BZN|FI","Without Sequence","138.39","",""
"07/02/2024 19:00:00 - 07/02/2024 20:00:00","BZN|FI","Without Sequence","109.70","",""
"07/02/2024 20:00:00 - 07/02/2024 21:00:00","BZN|FI","Without Sequence","99.91","",""
"07/02/2024 21:00:00 - 07/02/2024 22:00:00","BZN|FI","Without Sequence","98.52","",""
"07/02/2024 22:00:00 - 07/02/2024 23:00:00","BZN|FI","Without Sequence","95.55","",""
"07/02/2024 23:00:00 - 08/02/2024 00:00:00","BZN|FI","Without Sequence","95.12","",""
"08/02/2024 00:00:00 - 08/02/2024 01:00:00","BZN|FI","Without Sequence","102.36","",""
"08/02/2024 01:00:00 - 08/02/2024 02:00:00","BZN|FI","Without Sequence","88.98","",""
"08/02/2024 02:00:00 - 08/02/2024 03:00:00","BZN|FI","Without Sequence","79.99","",""
"08/02/2024 03:00:00 - 08/02/2024 04:00:00","BZN|FI","Without Sequence","72.17","",""
"08/02/2024 04:00:00 - 08/02/2024 05:00:00","BZN|FI","Without Sequence","89.52","",""
"08/02/2024 05:00:00 - 08/02/2024 06:00:00","BZN|FI","Without Sequence","133.51","",""
"08/02/2024 06:00:00 - 08/02/2024 07:00:00","BZN|FI","Without Sequence","134.72","",""
"08/02/2024 07:00:00 - 08/02/2024 08:00:00","BZN|FI","Without Sequence","131.61","",""
"08/02/2024 08:00:00 - 08/02/2024 09:00:00","BZN|FI","Without Sequence","133.76","",""
"08/02/2024 09:00:00 - 08/02/2024 10:00:00","BZN|FI","Without Sequence","113.55","",""
"08/02/2024 10:00:00 - 08/02/2024 11:00:00","BZN|FI","Without Sequence","97.79","",""
"08/02/2024 11:00:00 - 08/02/2024 12:00:00","BZN|FI","Without Sequence","91.87","",""
"08/02/2024 12:00:00 - 08/02/2024 13:00:00","BZN|FI","Without Sequence","100.80","",""
"08/02/2024 13:00:00 - 08/02/2024 14:00:00","BZN|FI","Without Sequence","123.50","",""
"08/02/2024 14:00:00 - 08/02/2024 15:00:00","BZN|FI","Without Sequence","126.78","",""
"08/02/2024 15:00:00 - 08/02/2024 16:00:00","BZN|FI","Without Sequence","130.01","",""
"08/02/2024 16:00:00 - 08/02/2024 17:00:00","BZN|FI","Without Sequence","123.38","",""
"08/02/2024 17:00:00 - 08/02/2024 18:00:00","BZN|FI","Without Sequence","132.81","",""
"08/02/2024 18:00:00 - 08/02/2024 19:00:00","BZN|FI","Without Sequence","127.70","",""
"08/02/2024 19:00:00 - 08/02/2024 20:00:00","BZN|FI","Without Sequence","127.93","",""
"08/02/2024 20:00:00 - 08/02/2024 21:00:00","BZN|FI","Without Sequence","120.39","",""
"08/02/2024 21:00:00 - 08/02/2024 22:00:00","BZN|FI","Without Sequence","112.67","",""
"08/02/2024 22:00:00 - 08/02/2024 23:00:00","BZN|FI","Without Sequence","101.59","",""
"08/02/2024 23:00:00 - 09/02/2024 00:00:00","BZN|FI","Without Sequence","100.00","",""
"09/02/2024 00:00:00 - 09/02/2024 01:00:00","BZN|FI","Without Sequence","80.97","",""
"09/02/2024 01:00:00 - 09/02/2024 02:00:00","BZN|FI","Without Sequence","79.48","",""
"09/02/2024 02:00:00 - 09/02/2024 03:00:00","BZN|FI","Without Sequence","79.48","",""
"09/02/2024 03:00:00 - 09/02/2024 04:00:00","BZN|FI","Without Sequence","81.10","",""
"09/02/2024 04:00:00 - 09/02/2024 05:00:00","BZN|FI","Without Sequence","120.97","",""
"09/02/2024 05:00:00 - 09/02/2024 06:00:00","BZN|FI","Without Sequence","166.92","",""
"09/02/2024 06:00:00 - 09/02/2024 07:00:00","BZN|FI","Without Sequence","194.64","",""
"09/02/2024 07:00:00 - 09/02/2024 08:00:00","BZN|FI","Without Sequence","249.94","",""
"09/02/2024 08:00:00 - 09/02/2024 09:00:00","BZN|FI","Without Sequence","248.42","",""
"09/02/2024 09:00:00 - 09/02/2024 10:00:00","BZN|FI","Without Sequence","199.99","",""
"09/02/2024 10:00:00 - 09/02/2024 11:00:00","BZN|FI","Without Sequence","124.15","",""
"09/02/2024 11:00:00 - 09/02/2024 12:00:00","BZN|FI","Without Sequence","96.07","",""
"09/02/2024 12:00:00 - 09/02/2024 13:00:00","BZN|FI","Without Sequence","102.98","",""
"09/02/2024 13:00:00 - 09/02/2024 14:00:00","BZN|FI","Without Sequence","116.80","",""
"09/02/2024 14:00:00 - 09/02/2024 15:00:00","BZN|FI","Without Sequence","140.76","",""
"09/02/2024 15:00:00 - 09/02/2024 16:00:00","BZN|FI","Without Sequence","200.00","",""
"09/02/2024 16:00:00 - 09/02/2024 17:00:00","BZN|FI","Without Sequence","155.00","",""
"09/02/2024 17:00:00 - 09/02/2024 18:00:00","BZN|FI","Without Sequence","168.00","",""
"09/02/2024 18:00:00 - 09/02/2024 19:00:00","BZN|FI","Without Sequence","170.00","",""
"09/02/2024 19:00:00 - 09/02/2024 20:00:00","BZN|FI","Without Sequence","182.34","",""
"09/02/2024 20:00:00 - 09/02/2024 21:00:00","BZN|FI","Without Sequence","155.00","",""
"09/02/2024 21:00:00 - 09/02/2024 22:00:00","BZN|FI","Without Sequence","199.99","",""
"09/02/2024 22:00:00 - 09/02/2024 23:00:00","BZN|FI","Without Sequence","175.84","",""
"09/02/2024 23:00:00 - 10/02/2024 00:00:00","BZN|FI","Without Sequence","163.17","",""
"10/02/2024 00:00:00 - 10/02/2024 01:00:00","BZN|FI","Without Sequence","180.00","",""
"10/02/2024 01:00:00 - 10/02/2024 02:00:00","BZN|FI","Without Sequence","127.06","",""
"10/02/2024 02:00:00 - 10/02/2024 03:00:00","BZN|FI","Without Sequence","130.06","",""
"10/02/2024 03:00:00 - 10/02/2024 04:00:00","BZN|FI","Without Sequence","125.00","",""
"10/02/2024 04:00:00 - 10/02/2024 05:00:00","BZN|FI","Without Sequence","127.02","",""
"10/02/2024 05:00:00 - 10/02/2024 06:00:00","BZN|FI","Without Sequence","154.99","",""
"10/02/2024 06:00:00 - 10/02/2024 07:00:00","BZN|FI","Without Sequence","135.00","",""
"10/02/2024 07:00:00 - 10/02/2024 08:00:00","BZN|FI","Without Sequence","120.00","",""
"10/02/2024 08:00:00 - 10/02/2024 09:00:00","BZN|FI","Without Sequence","107.73","",""
"10/02/2024 09:00:00 - 10/02/2024 10:00:00","BZN|FI","Without Sequence","110.00","",""
"10/02/2024 10:00:00 - 10/02/2024 11:00:00","BZN|FI","Without Sequence","103.05","",""
"10/02/2024 11:00:00 - 10/02/2024 12:00:00","BZN|FI","Without Sequence","86.82","",""
"10/02/2024 12:00:00 - 10/02/2024 13:00:00","BZN|FI","Without Sequence","92.60","",""
"10/02/2024 13:00:00 - 10/02/2024 14:00:00","BZN|FI","Without Sequence","95.01","",""
"10/02/2024 14:00:00 - 10/02/2024 15:00:00","BZN|FI","Without Sequence","99.07","",""
"10/02/2024 15:00:00 - 10/02/2024 16:00:00","BZN|FI","Without Sequence","110.01","",""
"10/02/2024 16:00:00 - 10/02/2024 17:00:00","BZN|FI","Without Sequence","130.01","",""
"10/02/2024 17:00:00 - 10/02/2024 18:00:00","BZN|FI","Without Sequence","154.99","",""
"10/02/2024 18:00:00 - 10/02/2024 19:00:00","BZN|FI","Without Sequence","121.28","",""
"10/02/2024 19:00:00 - 10/02/2024 20:00:00","BZN|FI","Without Sequence","110.00","",""
"10/02/2024 20:00:00 - 10/02/2024 21:00:00","BZN|FI","Without Sequence","79.95","",""
"10/02/2024 21:00:00 - 10/02/2024 22:00:00","BZN|FI","Without Sequence","122.02","",""
"10/02/2024 22:00:00 - 10/02/2024 23:00:00","BZN|FI","Without Sequence","103.03","",""
"10/02/2024 23:00:00 - 11/02/2024 00:00:00","BZN|FI","Without Sequence","81.04","",""
"11/02/2024 00:00:00 - 11/02/2024 01:00:00","BZN|FI","Without Sequence","74.72","",""
"11/02/2024 01:00:00 - 11/02/2024 02:00:00","BZN|FI","Without Sequence","74.48","",""
"11/02/2024 02:00:00 - 11/02/2024 03:00:00","BZN|FI","Without Sequence","64.75","",""
"11/02/2024 03:00:00 - 11/02/2024 04:00:00","BZN|FI","Without Sequence","62.02","",""
"11/02/2024 04:00:00 - 11/02/2024 05:00:00","BZN|FI","Without Sequence","55.99","",""
"11/02/2024 05:00:00 - 11/02/2024 06:00:00","BZN|FI","Without Sequence","46.25","",""
"11/02/2024 06:00:00 - 11/02/2024 07:00:00","BZN|FI","Without Sequence","49.19","",""
"11/02/2024 07:00:00 - 11/02/2024 08:00:00","BZN|FI","Without Sequence","53.16","",""
"11/02/2024 08:00:00 - 11/02/2024 09:00:00","BZN|FI","Without Sequence","55.06","",""
"11/02/2024 09:00:00 - 11/02/2024 10:00:00","BZN|FI","Without Sequence","57.97","",""
"11/02/2024 10:00:00 - 11/02/2024 11:00:00","BZN|FI","Without Sequence","61.16","",""
"11/02/2024 11:00:00 - 11/02/2024 12:00:00","BZN|FI","Without Sequence","63.97","",""
"11/02/2024 12:00:00 - 11/02/2024 13:00:00","BZN|FI","Without Sequence","68.34","",""
"11/02/2024 13:00:00 - 11/02/2024 14:00:00","BZN|FI","Without Sequence","73.81","",""
"11/02/2024 14:00:00 - 11/02/2024 15:00:00","BZN|FI","Without Sequence","79.92","",""
"11/02/2024 15:00:00 - 11/02/2024 16:00:00","BZN|FI","Without Sequence","69.80","",""
"11/02/2024 16:00:00 - 11/02/2024 17:00:00","BZN|FI","Without Sequence","68.04","",""
"11/02/2024 17:00:00 - 11/02/2024 18:00:00","BZN|FI","Without Sequence","76.07","",""
"11/02/2024 18:00:00 - 11/02/2024 19:00:00","BZN|FI","Without Sequence","78.24","",""
"11/02/2024 19:00:00 - 11/02/2024 20:00:00","BZN|FI","Without Sequence","70.98","",""
"11/02/2024 20:00:00 - 11/02/2024 21:00:00","BZN|FI","Without Sequence","63.29","",""
"11/02/2024 21:00:00 - 11/02/2024 22:00:00","BZN|FI","Without Sequence","65.97","",""
"11/02/2024 22:00:00 - 11/02/2024 23:00:00","BZN|FI","Without Sequence","64.62","",""
"11/02/2024 23:00:00 - 12/02/2024 00:00:00","BZN|FI","Without Sequence","57.38","",""
"12/02/2024 00:00:00 - 12/02/2024 01:00:00","BZN|FI","Without Sequence","65.00","",""
"12/02/2024 01:00:00 - 12/02/2024 02:00:00","BZN|FI","Without Sequence","59.94","",""
"12/02/2024 02:00:00 - 12/02/2024 03:00:00","BZN|FI","Without Sequence","58.79","",""
"12/02/2024 03:00:00 - 12/02/2024 04:00:00","BZN|FI","Without Sequence","57.77","",""
"12/02/2024 04:00:00 - 12/02/2024 05:00:00","BZN|FI","Without Sequence","59.21","",""
"12/02/2024 05:00:00 - 12/02/2024 06:00:00","BZN|FI","Without Sequence","65.00","",""
"12/02/2024 06:00:00 - 12/02/2024 07:00:00","BZN|FI","Without Sequence","95.07","",""
"12/02/2024 07:00:00 - 12/02/2024 08:00:00","BZN|FI","Without Sequence","90.09","",""
"12/02/2024 08:00:00 - 12/02/2024 09:00:00","BZN|FI","Without Sequence","100.98","",""
"12/02/2024 09:00:00 - 12/02/2024 10:00:00","BZN|FI","Without Sequence","93.70","",""
"12/02/2024 10:00:00 - 12/02/2024 11:00:00","BZN|FI","Without Sequence","83.00","",""
"12/02/2024 11:00:00 - 12/02/2024 12:00:00","BZN|FI","Without Sequence","77.26","",""
"12/02/2024 12:00:00 - 12/02/2024 13:00:00","BZN|FI","Without Sequence","66.86","",""
"12/02/2024 13:00:00 - 12/02/2024 14:00:00","BZN|FI","Without Sequence","65.13","",""
"12/02/2024 14:00:00 - 12/02/2024 15:00:00","BZN|FI","Without Sequence","65.00","",""
"12/02/2024 15:00:00 - 12/02/2024 16:00:00","BZN|FI","Without Sequence","64.52","",""
"12/02/2024 16:00:00 - 12/02/2024 17:00:00","BZN|FI","Without Sequence","75.81","",""
"12/02/2024 17:00:00 - 12/02/2024 18:00:00","BZN|FI","Without Sequence","90.99","",""
"12/02/2024 18:00:00 - 12/02/2024 19:00:00","BZN|FI","Without Sequence","93.02","",""
"12/02/2024 19:00:00 - 12/02/2024 20:00:00","BZN|FI","Without Sequence","86.32","",""
"12/02/2024 20:00:00 - 12/02/2024 21:00:00","BZN|FI","Without Sequence","76.53","",""
"12/02/2024 21:00:00 - 12/02/2024 22:00:00","BZN|FI","Without Sequence","67.94","",""
"12/02/2024 22:00:00 - 12/02/2024 23:00:00","BZN|FI","Without Sequence","63.75","",""
"12/02/2024 23:00:00 - 13/02/2024 00:00:00","BZN|FI","Without Sequence","57.32","",""
"13/02/2024 00:00:00 - 13/02/2024 01:00:00","BZN|FI","Without Sequence","48.93","",""
"13/02/2024 01:00:00 - 13/02/2024 02:00:00","BZN|FI","Without Sequence","48.16","",""
"13/02/2024 02:00:00 - 13/02/2024 03:00:00","BZN|FI","Without Sequence","45.52","",""
"13/02/2024 03:00:00 - 13/02/2024 04:00:00","BZN|FI","Without Sequence","43.89","",""
"13/02/2024 04:00:00 - 13/02/2024 05:00:00","BZN|FI","Without Sequence","44.14","",""
"13/02/2024 05:00:00 - 13/02/2024 06:00:00","BZN|FI","Without Sequence","49.07","",""
"13/02/2024 06:00:00 - 13/02/2024 07:00:00","BZN|FI","Without Sequence","48.22","",""
"13/02/2024 07:00:00 - 13/02/2024 08:00:00","BZN|FI","Without Sequence","48.37","",""
"13/02/2024 08:00:00 - 13/02/2024 09:00:00","BZN|FI","Without Sequence","48.55","",""
"13/02/2024 09:00:00 - 13/02/2024 10:00:00","BZN|FI","Without Sequence","49.00","",""
"13/02/2024 10:00:00 - 13/02/2024 11:00:00","BZN|FI","Without Sequence","49.67","",""
"13/02/2024 11:00:00 - 13/02/2024 12:00:00","BZN|FI","Without Sequence","50.42","",""
"13/02/2024 12:00:00 - 13/02/2024 13:00:00","BZN|FI","Without Sequence","51.11","",""
"13/02/2024 13:00:00 - 13/02/2024 14:00:00","BZN|FI","Without Sequence","49.67","",""
"13/02/2024 14:00:00 - 13/02/2024 15:00:00","BZN|FI","Without Sequence","48.71","",""
"13/02/2024 15:00:00 - 13/02/2024 16:00:00","BZN|FI","Without Sequence","48.44","",""
"13/02/2024 16:00:00 - 13/02/2024 17:00:00","BZN|FI","Without Sequence","49.00","",""
"13/02/2024 17:00:00 - 13/02/2024 18:00:00","BZN|FI","Without Sequence","49.20","",""
"13/02/2024 18:00:00 - 13/02/2024 19:00:00","BZN|FI","Without Sequence","49.35","",""
"13/02/2024 19:00:00 - 13/02/2024 20:00:00","BZN|FI","Without Sequence","49.35","",""
"13/02/2024 20:00:00 - 13/02/2024 21:00:00","BZN|FI","Without Sequence","48.69","",""
"13/02/2024 21:00:00 - 13/02/2024 22:00:00","BZN|FI","Without Sequence","49.10","",""
"13/02/2024 22:00:00 - 13/02/2024 23:00:00","BZN|FI","Without Sequence","48.09","",""
"13/02/2024 23:00:00 - 14/02/2024 00:00:00","BZN|FI","Without Sequence","35.24","",""
"14/02/2024 00:00:00 - 14/02/2024 01:00:00","BZN|FI","Without Sequence","24.79","",""
"14/02/2024 01:00:00 - 14/02/2024 02:00:00","BZN|FI","Without Sequence","20.53","",""
"14/02/2024 02:00:00 - 14/02/2024 03:00:00","BZN|FI","Without Sequence","20.30","",""
"14/02/2024 03:00:00 - 14/02/2024 04:00:00","BZN|FI","Without Sequence","24.00","",""
"14/02/2024 04:00:00 - 14/02/2024 05:00:00","BZN|FI","Without Sequence","32.41","",""
"14/02/2024 05:00:00 - 14/02/2024 06:00:00","BZN|FI","Without Sequence","35.78","",""
"14/02/2024 06:00:00 - 14/02/2024 07:00:00","BZN|FI","Without Sequence","46.85","",""
"14/02/2024 07:00:00 - 14/02/2024 08:00:00","BZN|FI","Without Sequence","49.09","",""
"14/02/2024 08:00:00 - 14/02/2024 09:00:00","BZN|FI","Without Sequence","49.95","",""
"14/02/2024 09:00:00 - 14/02/2024 10:00:00","BZN|FI","Without Sequence","50.00","",""
"14/02/2024 10:00:00 - 14/02/2024 11:00:00","BZN|FI","Without Sequence","50.08","",""
"14/02/2024 11:00:00 - 14/02/2024 12:00:00","BZN|FI","Without Sequence","51.37","",""
"14/02/2024 12:00:00 - 14/02/2024 13:00:00","BZN|FI","Without Sequence","51.27","",""
"14/02/2024 13:00:00 - 14/02/2024 14:00:00","BZN|FI","Without Sequence","50.88","",""
"14/02/2024 14:00:00 - 14/02/2024 15:00:00","BZN|FI","Without Sequence","49.99","",""
"14/02/2024 15:00:00 - 14/02/2024 16:00:00","BZN|FI","Without Sequence","49.38","",""
"14/02/2024 16:00:00 - 14/02/2024 17:00:00","BZN|FI","Without Sequence","50.08","",""
"14/02/2024 17:00:00 - 14/02/2024 18:00:00","BZN|FI","Without Sequence","49.67","",""
"14/02/2024 18:00:00 - 14/02/2024 19:00:00","BZN|FI","Without Sequence","49.07","",""
"14/02/2024 19:00:00 - 14/02/2024 20:00:00","BZN|FI","Without Sequence","48.53","",""
"14/02/2024 20:00:00 - 14/02/2024 21:00:00","BZN|FI","Without Sequence","48.79","",""
"14/02/2024 21:00:00 - 14/02/2024 22:00:00","BZN|FI","Without Sequence","49.93","",""
"14/02/2024 22:00:00 - 14/02/2024 23:00:00","BZN|FI","Without Sequence","48.77","",""
"14/02/2024 23:00:00 - 15/02/2024 00:00:00","BZN|FI","Without Sequence","45.47","",""
"15/02/2024 00:00:00 - 15/02/2024 01:00:00","BZN|FI","Without Sequence","46.67","",""
"15/02/2024 01:00:00 - 15/02/2024 02:00:00","BZN|FI","Without Sequence","46.35","",""
"15/02/2024 02:00:00 - 15/02/2024 03:00:00","BZN|FI","Without Sequence","47.17","",""
"15/02/2024 03:00:00 - 15/02/2024 04:00:00","BZN|FI","Without Sequence","48.00","",""
"15/02/2024 04:00:00 - 15/02/2024 05:00:00","BZN|FI","Without Sequence","48.59","",""
"15/02/2024 05:00:00 - 15/02/2024 06:00:00","BZN|FI","Without Sequence","49.42","",""
"15/02/2024 06:00:00 - 15/02/2024 07:00:00","BZN|FI","Without Sequence","60.01","",""
"15/02/2024 07:00:00 - 15/02/2024 08:00:00","BZN|FI","Without Sequence","65.01","",""
"15/02/2024 08:00:00 - 15/02/2024 09:00:00","BZN|FI","Without Sequence","65.88","",""
"15/02/2024 09:00:00 - 15/02/2024 10:00:00","BZN|FI","Without Sequence","76.17","",""
"15/02/2024 10:00:00 - 15/02/2024 11:00:00","BZN|FI","Without Sequence","72.03","",""
"15/02/2024 11:00:00 - 15/02/2024 12:00:00","BZN|FI","Without Sequence","67.79","",""
"15/02/2024 12:00:00 - 15/02/2024 13:00:00","BZN|FI","Without Sequence","64.84","",""
"15/02/2024 13:00:00 - 15/02/2024 14:00:00","BZN|FI","Without Sequence","64.41","",""
"15/02/2024 14:00:00 - 15/02/2024 15:00:00","BZN|FI","Without Sequence","67.75","",""
"15/02/2024 15:00:00 - 15/02/2024 16:00:00","BZN|FI","Without Sequence","72.88","",""
"15/02/2024 16:00:00 - 15/02/2024 17:00:00","BZN|FI","Without Sequence","76.45","",""
"15/02/2024 17:00:00 - 15/02/2024 18:00:00","BZN|FI","Without Sequence","82.01","",""
"15/02/2024 18:00:00 - 15/02/2024 19:00:00","BZN|FI","Without Sequence","82.01","",""
"15/02/2024 19:00:00 - 15/02/2024 20:00:00","BZN|FI","Without Sequence","69.97","",""
"15/02/2024 20:00:00 - 15/02/2024 21:00:00","BZN|FI","Without Sequence","64.06","",""
"15/02/2024 21:00:00 - 15/02/2024 22:00:00","BZN|FI","Without Sequence","55.45","",""
"15/02/2024 22:00:00 - 15/02/2024 23:00:00","BZN|FI","Without Sequence","51.74","",""
"15/02/2024 23:00:00 - 16/02/2024 00:00:00","BZN|FI","Without Sequence","48.38","",""
"16/02/2024 00:00:00 - 16/02/2024 01:00:00","BZN|FI","Without Sequence","38.19","",""
"16/02/2024 01:00:00 - 16/02/2024 02:00:00","BZN|FI","Without Sequence","34.56","",""
"16/02/2024 02:00:00 - 16/02/2024 03:00:00","BZN|FI","Without Sequence","32.50","",""
"16/02/2024 03:00:00 - 16/02/2024 04:00:00","BZN|FI","Without Sequence","30.16","",""
"16/02/2024 04:00:00 - 16/02/2024 05:00:00","BZN|FI","Without Sequence","29.89","",""
"16/02/2024 05:00:00 - 16/02/2024 06:00:00","BZN|FI","Without Sequence","32.84","",""
"16/02/2024 06:00:00 - 16/02/2024 07:00:00","BZN|FI","Without Sequence","35.81","",""
"16/02/2024 07:00:00 - 16/02/2024 08:00:00","BZN|FI","Without Sequence","39.07","",""
"16/02/2024 08:00:00 - 16/02/2024 09:00:00","BZN|FI","Without Sequence","38.89","",""
"16/02/2024 09:00:00 - 16/02/2024 10:00:00","BZN|FI","Without Sequence","38.08","",""
"16/02/2024 10:00:00 - 16/02/2024 11:00:00","BZN|FI","Without Sequence","35.69","",""
"16/02/2024 11:00:00 - 16/02/2024 12:00:00","BZN|FI","Without Sequence","35.21","",""
"16/02/2024 12:00:00 - 16/02/2024 13:00:00","BZN|FI","Without Sequence","36.14","",""
"16/02/2024 13:00:00 - 16/02/2024 14:00:00","BZN|FI","Without Sequence","32.99","",""
"16/02/2024 14:00:00 - 16/02/2024 15:00:00","BZN|FI","Without Sequence","32.35","",""
"16/02/2024 15:00:00 - 16/02/2024 16:00:00","BZN|FI","Without Sequence","31.29","",""
"16/02/2024 16:00:00 - 16/02/2024 17:00:00","BZN|FI","Without Sequence","33.95","",""
"16/02/2024 17:00:00 - 16/02/2024 18:00:00","BZN|FI","Without Sequence","34.83","",""
"16/02/2024 18:00:00 - 16/02/2024 19:00:00","BZN|FI","Without Sequence","30.00","",""
"16/02/2024 19:00:00 - 16/02/2024 20:00:00","BZN|FI","Without Sequence","29.99","",""
"16/02/2024 20:00:00 - 16/02/2024 21:00:00","BZN|FI","Without Sequence","26.36","",""
"16/02/2024 21:00:00 - 16/02/2024 22:00:00","BZN|FI","Without Sequence","25.51","",""
"16/02/2024 22:00:00 - 16/02/2024 23:00:00","BZN|FI","Without Sequence","24.43","",""
"16/02/2024 23:00:00 - 17/02/2024 00:00:00","BZN|FI","Without Sequence","19.56","",""
"17/02/2024 00:00:00 - 17/02/2024 01:00:00","BZN|FI","Without Sequence","19.32","",""
"17/02/2024 01:00:00 - 17/02/2024 02:00:00","BZN|FI","Without Sequence","18.88","",""
"17/02/2024 02:00:00 - 17/02/2024 03:00:00","BZN|FI","Without Sequence","18.43","",""
"17/02/2024 03:00:00 - 17/02/2024 04:00:00","BZN|FI","Without Sequence","13.22","",""
"17/02/2024 04:00:00 - 17/02/2024 05:00:00","BZN|FI","Without Sequence","11.16","",""
"17/02/2024 05:00:00 - 17/02/2024 06:00:00","BZN|FI","Without Sequence","9.99","",""
"17/02/2024 06:00:00 - 17/02/2024 07:00:00","BZN|FI","Without Sequence","11.11","",""
"17/02/2024 07:00:00 - 17/02/2024 08:00:00","BZN|FI","Without Sequence","17.23","",""
"17/02/2024 08:00:00 - 17/02/2024 09:00:00","BZN|FI","Without Sequence","19.78","",""
"17/02/2024 09:00:00 - 17/02/2024 10:00:00","BZN|FI","Without Sequence","21.43","",""
