"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"10/04/2021 01:00:00 - 10/04/2021 02:00:00","BZN|FI","Without Sequence","18.26","",""
"10/04/2021 02:00:00 - 10/04/2021 03:00:00","BZN|FI","Without Sequence","17.93","",""
"10/04/2021 03:00:00 - 10/04/2021 04:00:00","BZN|FI","Without Sequence","18.43","",""
"10/04/2021 04:00:00 - 10/04/2021 05:00:00","BZN|FI","Without Sequence","19.15","",""
"10/04/2021 05:00:00 - 10/04/2021 06:00:00","BZN|FI","Without Sequence","18.39","",""
"10/04/2021 06:00:00 - 10/04/2021 07:00:00","BZN|FI","Without Sequence","18.79","",""
"10/04/2021 07:00:00 - 10/04/2021 08:00:00","BZN|FI","Without Sequence","19.32","",""
"10/04/2021 08:00:00 - 10/04/2021 09:00:00","BZN|FI","Without Sequence","20.65","",""
"10/04/2021 09:00:00 - 10/04/2021 10:00:00","BZN|FI","Without Sequence","20.96","",""
"10/04/2021 10:00:00 - 10/04/2021 11:00:00","BZN|FI","Without Sequence","21.27","",""
"10/04/2021 11:00:00 - 10/04/2021 12:00:00","BZN|FI","Without Sequence","20.99","",""
"10/04/2021 12:00:00 - 10/04/2021 13:00:00","BZN|FI","Without Sequence","20.78","",""
"10/04/2021 13:00:00 - 10/04/2021 14:00:00","BZN|FI","Without Sequence","20.50","",""
"10/04/2021 14:00:00 - 10/04/2021 15:00:00","BZN|FI","Without Sequence","19.11","",""
"10/04/2021 15:00:00 - 10/04/2021 16:00:00","BZN|FI","Without Sequence","18.88","",""
"10/04/2021 16:00:00 - 10/04/2021 17:00:00","BZN|FI","Without Sequence","19.99","",""
"10/04/2021 17:00:00 - 10/04/2021 18:00:00","BZN|FI","Without Sequence","20.91","",""
"10/04/2021 18:00:00 - 10/04/2021 19:00:00","BZN|FI","Without Sequence","21.89","",""
"10/04/2021 19:00:00 - 10/04/2021 20:00:00","BZN|FI","Without Sequence","21.41","",""
"10/04/2021 20:00:00 - 10/04/2021 21:00:00","BZN|FI","Without Sequence","20.92","",""
"10/04/2021 21:00:00 - 10/04/2021 22:00:00","BZN|FI","Without Sequence","20.86","",""
"10/04/2021 22:00:00 - 10/04/2021 23:00:00","BZN|FI","Without Sequence","20.34","",""
"10/04/2021 23:00:00 - 11/04/2021 00:00:00","BZN|FI","Without Sequence","18.91","",""
"11/04/2021 00:00:00 - 11/04/2021 01:00:00","BZN|FI","Without Sequence","21.96","",""
"11/04/2021 01:00:00 - 11/04/2021 02:00:00","BZN|FI","Without Sequence","22.01","",""
"11/04/2021 02:00:00 - 11/04/2021 03:00:00","BZN|FI","Without Sequence","21.94","",""
"11/04/2021 03:00:00 - 11/04/2021 04:00:00","BZN|FI","Without Sequence","22.01","",""
"11/04/2021 04:00:00 - 11/04/2021 05:00:00","BZN|FI","Without Sequence","22.06","",""
"11/04/2021 05:00:00 - 11/04/2021 06:00:00","BZN|FI","Without Sequence","21.43","",""
"11/04/2021 06:00:00 - 11/04/2021 07:00:00","BZN|FI","Without Sequence","21.23","",""
"11/04/2021 07:00:00 - 11/04/2021 08:00:00","BZN|FI","Without Sequence","21.26","",""
"11/04/2021 08:00:00 - 11/04/2021 09:00:00","BZN|FI","Without Sequence","26.97","",""
"11/04/2021 09:00:00 - 11/04/2021 10:00:00","BZN|FI","Without Sequence","31.20","",""
"11/04/2021 10:00:00 - 11/04/2021 11:00:00","BZN|FI","Without Sequence","29.99","",""
"11/04/2021 11:00:00 - 11/04/2021 12:00:00","BZN|FI","Without Sequence","23.72","",""
"11/04/2021 12:00:00 - 11/04/2021 13:00:00","BZN|FI","Without Sequence","22.47","",""
"11/04/2021 13:00:00 - 11/04/2021 14:00:00","BZN|FI","Without Sequence","22.07","",""
"11/04/2021 14:00:00 - 11/04/2021 15:00:00","BZN|FI","Without Sequence","21.78","",""
"11/04/2021 15:00:00 - 11/04/2021 16:00:00","BZN|FI","Without Sequence","22.59","",""
"11/04/2021 16:00:00 - 11/04/2021 17:00:00","BZN|FI","Without Sequence","23.07","",""
"11/04/2021 17:00:00 - 11/04/2021 18:00:00","BZN|FI","Without Sequence","24.90","",""
"11/04/2021 18:00:00 - 11/04/2021 19:00:00","BZN|FI","Without Sequence","34.58","",""
"11/04/2021 19:00:00 - 11/04/2021 20:00:00","BZN|FI","Without Sequence","39.22","",""
"11/04/2021 20:00:00 - 11/04/2021 21:00:00","BZN|FI","Without Sequence","39.08","",""
"11/04/2021 21:00:00 - 11/04/2021 22:00:00","BZN|FI","Without Sequence","37.23","",""
"11/04/2021 22:00:00 - 11/04/2021 23:00:00","BZN|FI","Without Sequence","31.10","",""
"11/04/2021 23:00:00 - 12/04/2021 00:00:00","BZN|FI","Without Sequence","22.60","",""
"12/04/2021 00:00:00 - 12/04/2021 01:00:00","BZN|FI","Without Sequence","20.82","",""
"12/04/2021 01:00:00 - 12/04/2021 02:00:00","BZN|FI","Without Sequence","20.69","",""
"12/04/2021 02:00:00 - 12/04/2021 03:00:00","BZN|FI","Without Sequence","20.54","",""
"12/04/2021 03:00:00 - 12/04/2021 04:00:00","BZN|FI","Without Sequence","20.61","",""
"12/04/2021 04:00:00 - 12/04/2021 05:00:00","BZN|FI","Without Sequence","20.76","",""
"12/04/2021 05:00:00 - 12/04/2021 06:00:00","BZN|FI","Without Sequence","23.22","",""
"12/04/2021 06:00:00 - 12/04/2021 07:00:00","BZN|FI","Without Sequence","41.62","",""
"12/04/2021 07:00:00 - 12/04/2021 08:00:00","BZN|FI","Without Sequence","54.16","",""
"12/04/2021 08:00:00 - 12/04/2021 09:00:00","BZN|FI","Without Sequence","60.58","",""
"12/04/2021 09:00:00 - 12/04/2021 10:00:00","BZN|FI","Without Sequence","61.37","",""
"12/04/2021 10:00:00 - 12/04/2021 11:00:00","BZN|FI","Without Sequence","64.21","",""
"12/04/2021 11:00:00 - 12/04/2021 12:00:00","BZN|FI","Without Sequence","65.04","",""
"12/04/2021 12:00:00 - 12/04/2021 13:00:00","BZN|FI","Without Sequence","49.27","",""
"12/04/2021 13:00:00 - 12/04/2021 14:00:00","BZN|FI","Without Sequence","46.08","",""
"12/04/2021 14:00:00 - 12/04/2021 15:00:00","BZN|FI","Without Sequence","39.09","",""
"12/04/2021 15:00:00 - 12/04/2021 16:00:00","BZN|FI","Without Sequence","38.94","",""
"12/04/2021 16:00:00 - 12/04/2021 17:00:00","BZN|FI","Without Sequence","40.71","",""
"12/04/2021 17:00:00 - 12/04/2021 18:00:00","BZN|FI","Without Sequence","44.70","",""
"12/04/2021 18:00:00 - 12/04/2021 19:00:00","BZN|FI","Without Sequence","46.07","",""
"12/04/2021 19:00:00 - 12/04/2021 20:00:00","BZN|FI","Without Sequence","50.04","",""
"12/04/2021 20:00:00 - 12/04/2021 21:00:00","BZN|FI","Without Sequence","45.59","",""
"12/04/2021 21:00:00 - 12/04/2021 22:00:00","BZN|FI","Without Sequence","45.45","",""
"12/04/2021 22:00:00 - 12/04/2021 23:00:00","BZN|FI","Without Sequence","37.67","",""
"12/04/2021 23:00:00 - 13/04/2021 00:00:00","BZN|FI","Without Sequence","21.34","",""
"13/04/2021 00:00:00 - 13/04/2021 01:00:00","BZN|FI","Without Sequence","21.80","",""
"13/04/2021 01:00:00 - 13/04/2021 02:00:00","BZN|FI","Without Sequence","21.70","",""
"13/04/2021 02:00:00 - 13/04/2021 03:00:00","BZN|FI","Without Sequence","21.66","",""
"13/04/2021 03:00:00 - 13/04/2021 04:00:00","BZN|FI","Without Sequence","21.92","",""
"13/04/2021 04:00:00 - 13/04/2021 05:00:00","BZN|FI","Without Sequence","22.28","",""
"13/04/2021 05:00:00 - 13/04/2021 06:00:00","BZN|FI","Without Sequence","35.48","",""
"13/04/2021 06:00:00 - 13/04/2021 07:00:00","BZN|FI","Without Sequence","64.40","",""
"13/04/2021 07:00:00 - 13/04/2021 08:00:00","BZN|FI","Without Sequence","72.97","",""
"13/04/2021 08:00:00 - 13/04/2021 09:00:00","BZN|FI","Without Sequence","75.12","",""
"13/04/2021 09:00:00 - 13/04/2021 10:00:00","BZN|FI","Without Sequence","67.91","",""
"13/04/2021 10:00:00 - 13/04/2021 11:00:00","BZN|FI","Without Sequence","62.24","",""
"13/04/2021 11:00:00 - 13/04/2021 12:00:00","BZN|FI","Without Sequence","65.87","",""
"13/04/2021 12:00:00 - 13/04/2021 13:00:00","BZN|FI","Without Sequence","77.72","",""
"13/04/2021 13:00:00 - 13/04/2021 14:00:00","BZN|FI","Without Sequence","67.98","",""
"13/04/2021 14:00:00 - 13/04/2021 15:00:00","BZN|FI","Without Sequence","40.07","",""
"13/04/2021 15:00:00 - 13/04/2021 16:00:00","BZN|FI","Without Sequence","40.50","",""
"13/04/2021 16:00:00 - 13/04/2021 17:00:00","BZN|FI","Without Sequence","54.46","",""
"13/04/2021 17:00:00 - 13/04/2021 18:00:00","BZN|FI","Without Sequence","55.24","",""
"13/04/2021 18:00:00 - 13/04/2021 19:00:00","BZN|FI","Without Sequence","61.74","",""
"13/04/2021 19:00:00 - 13/04/2021 20:00:00","BZN|FI","Without Sequence","71.61","",""
"13/04/2021 20:00:00 - 13/04/2021 21:00:00","BZN|FI","Without Sequence","47.66","",""
"13/04/2021 21:00:00 - 13/04/2021 22:00:00","BZN|FI","Without Sequence","47.54","",""
"13/04/2021 22:00:00 - 13/04/2021 23:00:00","BZN|FI","Without Sequence","45.32","",""
"13/04/2021 23:00:00 - 14/04/2021 00:00:00","BZN|FI","Without Sequence","30.04","",""
"14/04/2021 00:00:00 - 14/04/2021 01:00:00","BZN|FI","Without Sequence","24.46","",""
"14/04/2021 01:00:00 - 14/04/2021 02:00:00","BZN|FI","Without Sequence","23.62","",""
"14/04/2021 02:00:00 - 14/04/2021 03:00:00","BZN|FI","Without Sequence","23.01","",""
"14/04/2021 03:00:00 - 14/04/2021 04:00:00","BZN|FI","Without Sequence","27.80","",""
"14/04/2021 04:00:00 - 14/04/2021 05:00:00","BZN|FI","Without Sequence","44.03","",""
"14/04/2021 05:00:00 - 14/04/2021 06:00:00","BZN|FI","Without Sequence","49.22","",""
"14/04/2021 06:00:00 - 14/04/2021 07:00:00","BZN|FI","Without Sequence","76.32","",""
"14/04/2021 07:00:00 - 14/04/2021 08:00:00","BZN|FI","Without Sequence","118.52","",""
"14/04/2021 08:00:00 - 14/04/2021 09:00:00","BZN|FI","Without Sequence","125.00","",""
"14/04/2021 09:00:00 - 14/04/2021 10:00:00","BZN|FI","Without Sequence","75.54","",""
"14/04/2021 10:00:00 - 14/04/2021 11:00:00","BZN|FI","Without Sequence","62.62","",""
"14/04/2021 11:00:00 - 14/04/2021 12:00:00","BZN|FI","Without Sequence","62.08","",""
"14/04/2021 12:00:00 - 14/04/2021 13:00:00","BZN|FI","Without Sequence","58.29","",""
"14/04/2021 13:00:00 - 14/04/2021 14:00:00","BZN|FI","Without Sequence","54.52","",""
"14/04/2021 14:00:00 - 14/04/2021 15:00:00","BZN|FI","Without Sequence","46.82","",""
"14/04/2021 15:00:00 - 14/04/2021 16:00:00","BZN|FI","Without Sequence","47.15","",""
"14/04/2021 16:00:00 - 14/04/2021 17:00:00","BZN|FI","Without Sequence","50.78","",""
"14/04/2021 17:00:00 - 14/04/2021 18:00:00","BZN|FI","Without Sequence","60.02","",""
"14/04/2021 18:00:00 - 14/04/2021 19:00:00","BZN|FI","Without Sequence","67.95","",""
"14/04/2021 19:00:00 - 14/04/2021 20:00:00","BZN|FI","Without Sequence","71.34","",""
"14/04/2021 20:00:00 - 14/04/2021 21:00:00","BZN|FI","Without Sequence","50.91","",""
"14/04/2021 21:00:00 - 14/04/2021 22:00:00","BZN|FI","Without Sequence","49.94","",""
"14/04/2021 22:00:00 - 14/04/2021 23:00:00","BZN|FI","Without Sequence","49.93","",""
"14/04/2021 23:00:00 - 15/04/2021 00:00:00","BZN|FI","Without Sequence","38.34","",""
"15/04/2021 00:00:00 - 15/04/2021 01:00:00","BZN|FI","Without Sequence","29.59","",""
"15/04/2021 01:00:00 - 15/04/2021 02:00:00","BZN|FI","Without Sequence","25.51","",""
"15/04/2021 02:00:00 - 15/04/2021 03:00:00","BZN|FI","Without Sequence","25.34","",""
"15/04/2021 03:00:00 - 15/04/2021 04:00:00","BZN|FI","Without Sequence","25.99","",""
"15/04/2021 04:00:00 - 15/04/2021 05:00:00","BZN|FI","Without Sequence","29.15","",""
"15/04/2021 05:00:00 - 15/04/2021 06:00:00","BZN|FI","Without Sequence","40.06","",""
"15/04/2021 06:00:00 - 15/04/2021 07:00:00","BZN|FI","Without Sequence","70.57","",""
"15/04/2021 07:00:00 - 15/04/2021 08:00:00","BZN|FI","Without Sequence","101.79","",""
"15/04/2021 08:00:00 - 15/04/2021 09:00:00","BZN|FI","Without Sequence","115.17","",""
"15/04/2021 09:00:00 - 15/04/2021 10:00:00","BZN|FI","Without Sequence","75.29","",""
"15/04/2021 10:00:00 - 15/04/2021 11:00:00","BZN|FI","Without Sequence","65.93","",""
"15/04/2021 11:00:00 - 15/04/2021 12:00:00","BZN|FI","Without Sequence","62.56","",""
"15/04/2021 12:00:00 - 15/04/2021 13:00:00","BZN|FI","Without Sequence","54.09","",""
"15/04/2021 13:00:00 - 15/04/2021 14:00:00","BZN|FI","Without Sequence","50.06","",""
"15/04/2021 14:00:00 - 15/04/2021 15:00:00","BZN|FI","Without Sequence","45.49","",""
"15/04/2021 15:00:00 - 15/04/2021 16:00:00","BZN|FI","Without Sequence","45.23","",""
"15/04/2021 16:00:00 - 15/04/2021 17:00:00","BZN|FI","Without Sequence","48.35","",""
"15/04/2021 17:00:00 - 15/04/2021 18:00:00","BZN|FI","Without Sequence","51.00","",""
"15/04/2021 18:00:00 - 15/04/2021 19:00:00","BZN|FI","Without Sequence","61.06","",""
"15/04/2021 19:00:00 - 15/04/2021 20:00:00","BZN|FI","Without Sequence","75.33","",""
"15/04/2021 20:00:00 - 15/04/2021 21:00:00","BZN|FI","Without Sequence","68.91","",""
"15/04/2021 21:00:00 - 15/04/2021 22:00:00","BZN|FI","Without Sequence","55.85","",""
"15/04/2021 22:00:00 - 15/04/2021 23:00:00","BZN|FI","Without Sequence","46.24","",""
"15/04/2021 23:00:00 - 16/04/2021 00:00:00","BZN|FI","Without Sequence","26.26","",""
"16/04/2021 00:00:00 - 16/04/2021 01:00:00","BZN|FI","Without Sequence","26.92","",""
"16/04/2021 01:00:00 - 16/04/2021 02:00:00","BZN|FI","Without Sequence","26.38","",""
"16/04/2021 02:00:00 - 16/04/2021 03:00:00","BZN|FI","Without Sequence","26.00","",""
"16/04/2021 03:00:00 - 16/04/2021 04:00:00","BZN|FI","Without Sequence","26.54","",""
"16/04/2021 04:00:00 - 16/04/2021 05:00:00","BZN|FI","Without Sequence","27.10","",""
"16/04/2021 05:00:00 - 16/04/2021 06:00:00","BZN|FI","Without Sequence","34.45","",""
"16/04/2021 06:00:00 - 16/04/2021 07:00:00","BZN|FI","Without Sequence","58.98","",""
"16/04/2021 07:00:00 - 16/04/2021 08:00:00","BZN|FI","Without Sequence","83.34","",""
"16/04/2021 08:00:00 - 16/04/2021 09:00:00","BZN|FI","Without Sequence","93.79","",""
"16/04/2021 09:00:00 - 16/04/2021 10:00:00","BZN|FI","Without Sequence","64.00","",""
"16/04/2021 10:00:00 - 16/04/2021 11:00:00","BZN|FI","Without Sequence","60.04","",""
"16/04/2021 11:00:00 - 16/04/2021 12:00:00","BZN|FI","Without Sequence","64.92","",""
"16/04/2021 12:00:00 - 16/04/2021 13:00:00","BZN|FI","Without Sequence","59.76","",""
"16/04/2021 13:00:00 - 16/04/2021 14:00:00","BZN|FI","Without Sequence","60.20","",""
"16/04/2021 14:00:00 - 16/04/2021 15:00:00","BZN|FI","Without Sequence","41.81","",""
"16/04/2021 15:00:00 - 16/04/2021 16:00:00","BZN|FI","Without Sequence","40.05","",""
"16/04/2021 16:00:00 - 16/04/2021 17:00:00","BZN|FI","Without Sequence","57.65","",""
"16/04/2021 17:00:00 - 16/04/2021 18:00:00","BZN|FI","Without Sequence","52.53","",""
"16/04/2021 18:00:00 - 16/04/2021 19:00:00","BZN|FI","Without Sequence","50.10","",""
"16/04/2021 19:00:00 - 16/04/2021 20:00:00","BZN|FI","Without Sequence","54.13","",""
"16/04/2021 20:00:00 - 16/04/2021 21:00:00","BZN|FI","Without Sequence","42.08","",""
"16/04/2021 21:00:00 - 16/04/2021 22:00:00","BZN|FI","Without Sequence","36.52","",""
"16/04/2021 22:00:00 - 16/04/2021 23:00:00","BZN|FI","Without Sequence","35.25","",""
"16/04/2021 23:00:00 - 17/04/2021 00:00:00","BZN|FI","Without Sequence","26.85","",""
"17/04/2021 00:00:00 - 17/04/2021 01:00:00","BZN|FI","Without Sequence","30.49","",""
"17/04/2021 01:00:00 - 17/04/2021 02:00:00","BZN|FI","Without Sequence","26.98","",""
"17/04/2021 02:00:00 - 17/04/2021 03:00:00","BZN|FI","Without Sequence","25.90","",""
"17/04/2021 03:00:00 - 17/04/2021 04:00:00","BZN|FI","Without Sequence","26.34","",""
"17/04/2021 04:00:00 - 17/04/2021 05:00:00","BZN|FI","Without Sequence","26.90","",""
"17/04/2021 05:00:00 - 17/04/2021 06:00:00","BZN|FI","Without Sequence","26.71","",""
"17/04/2021 06:00:00 - 17/04/2021 07:00:00","BZN|FI","Without Sequence","25.39","",""
"17/04/2021 07:00:00 - 17/04/2021 08:00:00","BZN|FI","Without Sequence","26.85","",""
"17/04/2021 08:00:00 - 17/04/2021 09:00:00","BZN|FI","Without Sequence","26.51","",""
"17/04/2021 09:00:00 - 17/04/2021 10:00:00","BZN|FI","Without Sequence","27.08","",""
"17/04/2021 10:00:00 - 17/04/2021 11:00:00","BZN|FI","Without Sequence","27.40","",""
"17/04/2021 11:00:00 - 17/04/2021 12:00:00","BZN|FI","Without Sequence","26.30","",""
"17/04/2021 12:00:00 - 17/04/2021 13:00:00","BZN|FI","Without Sequence","25.07","",""
"17/04/2021 13:00:00 - 17/04/2021 14:00:00","BZN|FI","Without Sequence","24.88","",""
"17/04/2021 14:00:00 - 17/04/2021 15:00:00","BZN|FI","Without Sequence","24.71","",""
"17/04/2021 15:00:00 - 17/04/2021 16:00:00","BZN|FI","Without Sequence","24.76","",""
"17/04/2021 16:00:00 - 17/04/2021 17:00:00","BZN|FI","Without Sequence","25.02","",""
"17/04/2021 17:00:00 - 17/04/2021 18:00:00","BZN|FI","Without Sequence","26.16","",""
"17/04/2021 18:00:00 - 17/04/2021 19:00:00","BZN|FI","Without Sequence","27.25","",""
"17/04/2021 19:00:00 - 17/04/2021 20:00:00","BZN|FI","Without Sequence","28.81","",""
"17/04/2021 20:00:00 - 17/04/2021 21:00:00","BZN|FI","Without Sequence","27.19","",""
"17/04/2021 21:00:00 - 17/04/2021 22:00:00","BZN|FI","Without Sequence","27.01","",""
"17/04/2021 22:00:00 - 17/04/2021 23:00:00","BZN|FI","Without Sequence","26.81","",""
"17/04/2021 23:00:00 - 18/04/2021 00:00:00","BZN|FI","Without Sequence","25.21","",""
"18/04/2021 00:00:00 - 18/04/2021 01:00:00","BZN|FI","Without Sequence","24.82","",""
"18/04/2021 01:00:00 - 18/04/2021 02:00:00","BZN|FI","Without Sequence","24.42","",""
"18/04/2021 02:00:00 - 18/04/2021 03:00:00","BZN|FI","Without Sequence","24.11","",""
"18/04/2021 03:00:00 - 18/04/2021 04:00:00","BZN|FI","Without Sequence","24.19","",""
"18/04/2021 04:00:00 - 18/04/2021 05:00:00","BZN|FI","Without Sequence","24.31","",""
"18/04/2021 05:00:00 - 18/04/2021 06:00:00","BZN|FI","Without Sequence","24.43","",""
"18/04/2021 06:00:00 - 18/04/2021 07:00:00","BZN|FI","Without Sequence","24.50","",""
"18/04/2021 07:00:00 - 18/04/2021 08:00:00","BZN|FI","Without Sequence","24.69","",""
"18/04/2021 08:00:00 - 18/04/2021 09:00:00","BZN|FI","Without Sequence","24.94","",""
"18/04/2021 09:00:00 - 18/04/2021 10:00:00","BZN|FI","Without Sequence","25.82","",""
"18/04/2021 10:00:00 - 18/04/2021 11:00:00","BZN|FI","Without Sequence","25.95","",""
"18/04/2021 11:00:00 - 18/04/2021 12:00:00","BZN|FI","Without Sequence","24.98","",""
"18/04/2021 12:00:00 - 18/04/2021 13:00:00","BZN|FI","Without Sequence","24.93","",""
"18/04/2021 13:00:00 - 18/04/2021 14:00:00","BZN|FI","Without Sequence","24.70","",""
"18/04/2021 14:00:00 - 18/04/2021 15:00:00","BZN|FI","Without Sequence","24.59","",""
"18/04/2021 15:00:00 - 18/04/2021 16:00:00","BZN|FI","Without Sequence","24.47","",""
"18/04/2021 16:00:00 - 18/04/2021 17:00:00","BZN|FI","Without Sequence","24.82","",""
"18/04/2021 17:00:00 - 18/04/2021 18:00:00","BZN|FI","Without Sequence","25.76","",""
"18/04/2021 18:00:00 - 18/04/2021 19:00:00","BZN|FI","Without Sequence","26.94","",""
"18/04/2021 19:00:00 - 18/04/2021 20:00:00","BZN|FI","Without Sequence","26.49","",""
"18/04/2021 20:00:00 - 18/04/2021 21:00:00","BZN|FI","Without Sequence","26.10","",""
"18/04/2021 21:00:00 - 18/04/2021 22:00:00","BZN|FI","Without Sequence","27.29","",""
"18/04/2021 22:00:00 - 18/04/2021 23:00:00","BZN|FI","Without Sequence","24.82","",""
"18/04/2021 23:00:00 - 19/04/2021 00:00:00","BZN|FI","Without Sequence","23.75","",""
"19/04/2021 00:00:00 - 19/04/2021 01:00:00","BZN|FI","Without Sequence","21.86","",""
"19/04/2021 01:00:00 - 19/04/2021 02:00:00","BZN|FI","Without Sequence","22.06","",""
"19/04/2021 02:00:00 - 19/04/2021 03:00:00","BZN|FI","Without Sequence","21.97","",""
"19/04/2021 03:00:00 - 19/04/2021 04:00:00","BZN|FI","Without Sequence","22.50","",""
"19/04/2021 04:00:00 - 19/04/2021 05:00:00","BZN|FI","Without Sequence","23.33","",""
"19/04/2021 05:00:00 - 19/04/2021 06:00:00","BZN|FI","Without Sequence","26.99","",""
"19/04/2021 06:00:00 - 19/04/2021 07:00:00","BZN|FI","Without Sequence","69.94","",""
"19/04/2021 07:00:00 - 19/04/2021 08:00:00","BZN|FI","Without Sequence","74.30","",""
"19/04/2021 08:00:00 - 19/04/2021 09:00:00","BZN|FI","Without Sequence","78.09","",""
"19/04/2021 09:00:00 - 19/04/2021 10:00:00","BZN|FI","Without Sequence","75.01","",""
"19/04/2021 10:00:00 - 19/04/2021 11:00:00","BZN|FI","Without Sequence","65.87","",""
"19/04/2021 11:00:00 - 19/04/2021 12:00:00","BZN|FI","Without Sequence","63.07","",""
"19/04/2021 12:00:00 - 19/04/2021 13:00:00","BZN|FI","Without Sequence","53.89","",""
"19/04/2021 13:00:00 - 19/04/2021 14:00:00","BZN|FI","Without Sequence","55.55","",""
"19/04/2021 14:00:00 - 19/04/2021 15:00:00","BZN|FI","Without Sequence","46.05","",""
"19/04/2021 15:00:00 - 19/04/2021 16:00:00","BZN|FI","Without Sequence","51.00","",""
"19/04/2021 16:00:00 - 19/04/2021 17:00:00","BZN|FI","Without Sequence","55.43","",""
"19/04/2021 17:00:00 - 19/04/2021 18:00:00","BZN|FI","Without Sequence","65.90","",""
"19/04/2021 18:00:00 - 19/04/2021 19:00:00","BZN|FI","Without Sequence","61.57","",""
"19/04/2021 19:00:00 - 19/04/2021 20:00:00","BZN|FI","Without Sequence","74.30","",""
"19/04/2021 20:00:00 - 19/04/2021 21:00:00","BZN|FI","Without Sequence","46.59","",""
"19/04/2021 21:00:00 - 19/04/2021 22:00:00","BZN|FI","Without Sequence","29.45","",""
"19/04/2021 22:00:00 - 19/04/2021 23:00:00","BZN|FI","Without Sequence","27.37","",""
"19/04/2021 23:00:00 - 20/04/2021 00:00:00","BZN|FI","Without Sequence","22.85","",""
"20/04/2021 00:00:00 - 20/04/2021 01:00:00","BZN|FI","Without Sequence","23.66","",""
"20/04/2021 01:00:00 - 20/04/2021 02:00:00","BZN|FI","Without Sequence","23.49","",""
"20/04/2021 02:00:00 - 20/04/2021 03:00:00","BZN|FI","Without Sequence","23.41","",""
"20/04/2021 03:00:00 - 20/04/2021 04:00:00","BZN|FI","Without Sequence","23.79","",""
"20/04/2021 04:00:00 - 20/04/2021 05:00:00","BZN|FI","Without Sequence","24.40","",""
"20/04/2021 05:00:00 - 20/04/2021 06:00:00","BZN|FI","Without Sequence","34.03","",""
"20/04/2021 06:00:00 - 20/04/2021 07:00:00","BZN|FI","Without Sequence","73.52","",""
"20/04/2021 07:00:00 - 20/04/2021 08:00:00","BZN|FI","Without Sequence","82.72","",""
"20/04/2021 08:00:00 - 20/04/2021 09:00:00","BZN|FI","Without Sequence","99.69","",""
"20/04/2021 09:00:00 - 20/04/2021 10:00:00","BZN|FI","Without Sequence","78.13","",""
"20/04/2021 10:00:00 - 20/04/2021 11:00:00","BZN|FI","Without Sequence","69.53","",""
"20/04/2021 11:00:00 - 20/04/2021 12:00:00","BZN|FI","Without Sequence","62.27","",""
"20/04/2021 12:00:00 - 20/04/2021 13:00:00","BZN|FI","Without Sequence","60.46","",""
"20/04/2021 13:00:00 - 20/04/2021 14:00:00","BZN|FI","Without Sequence","60.01","",""
"20/04/2021 14:00:00 - 20/04/2021 15:00:00","BZN|FI","Without Sequence","34.92","",""
"20/04/2021 15:00:00 - 20/04/2021 16:00:00","BZN|FI","Without Sequence","44.98","",""
"20/04/2021 16:00:00 - 20/04/2021 17:00:00","BZN|FI","Without Sequence","58.83","",""
"20/04/2021 17:00:00 - 20/04/2021 18:00:00","BZN|FI","Without Sequence","62.92","",""
"20/04/2021 18:00:00 - 20/04/2021 19:00:00","BZN|FI","Without Sequence","65.65","",""
"20/04/2021 19:00:00 - 20/04/2021 20:00:00","BZN|FI","Without Sequence","62.91","",""
"20/04/2021 20:00:00 - 20/04/2021 21:00:00","BZN|FI","Without Sequence","25.44","",""
"20/04/2021 21:00:00 - 20/04/2021 22:00:00","BZN|FI","Without Sequence","23.08","",""
"20/04/2021 22:00:00 - 20/04/2021 23:00:00","BZN|FI","Without Sequence","17.63","",""
"20/04/2021 23:00:00 - 21/04/2021 00:00:00","BZN|FI","Without Sequence","15.43","",""
"21/04/2021 00:00:00 - 21/04/2021 01:00:00","BZN|FI","Without Sequence","17.19","",""
"21/04/2021 01:00:00 - 21/04/2021 02:00:00","BZN|FI","Without Sequence","17.79","",""
"21/04/2021 02:00:00 - 21/04/2021 03:00:00","BZN|FI","Without Sequence","17.72","",""
"21/04/2021 03:00:00 - 21/04/2021 04:00:00","BZN|FI","Without Sequence","20.27","",""
"21/04/2021 04:00:00 - 21/04/2021 05:00:00","BZN|FI","Without Sequence","23.12","",""
"21/04/2021 05:00:00 - 21/04/2021 06:00:00","BZN|FI","Without Sequence","24.85","",""
"21/04/2021 06:00:00 - 21/04/2021 07:00:00","BZN|FI","Without Sequence","27.02","",""
"21/04/2021 07:00:00 - 21/04/2021 08:00:00","BZN|FI","Without Sequence","34.25","",""
"21/04/2021 08:00:00 - 21/04/2021 09:00:00","BZN|FI","Without Sequence","46.68","",""
"21/04/2021 09:00:00 - 21/04/2021 10:00:00","BZN|FI","Without Sequence","37.40","",""
"21/04/2021 10:00:00 - 21/04/2021 11:00:00","BZN|FI","Without Sequence","35.08","",""
"21/04/2021 11:00:00 - 21/04/2021 12:00:00","BZN|FI","Without Sequence","37.42","",""
"21/04/2021 12:00:00 - 21/04/2021 13:00:00","BZN|FI","Without Sequence","38.33","",""
"21/04/2021 13:00:00 - 21/04/2021 14:00:00","BZN|FI","Without Sequence","42.22","",""
"21/04/2021 14:00:00 - 21/04/2021 15:00:00","BZN|FI","Without Sequence","26.53","",""
