"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"05/04/2018 01:00:00 - 05/04/2018 02:00:00","BZN|FI","Without Sequence","38.88","",""
"05/04/2018 02:00:00 - 05/04/2018 03:00:00","BZN|FI","Without Sequence","38.80","",""
"05/04/2018 03:00:00 - 05/04/2018 04:00:00","BZN|FI","Without Sequence","39.09","",""
"05/04/2018 04:00:00 - 05/04/2018 05:00:00","BZN|FI","Without Sequence","38.96","",""
"05/04/2018 05:00:00 - 05/04/2018 06:00:00","BZN|FI","Without Sequence","40.23","",""
"05/04/2018 06:00:00 - 05/04/2018 07:00:00","BZN|FI","Without Sequence","42.24","",""
"05/04/2018 07:00:00 - 05/04/2018 08:00:00","BZN|FI","Without Sequence","47.64","",""
"05/04/2018 08:00:00 - 05/04/2018 09:00:00","BZN|FI","Without Sequence","52.28","",""
"05/04/2018 09:00:00 - 05/04/2018 10:00:00","BZN|FI","Without Sequence","51.98","",""
"05/04/2018 10:00:00 - 05/04/2018 11:00:00","BZN|FI","Without Sequence","47.98","",""
"05/04/2018 11:00:00 - 05/04/2018 12:00:00","BZN|FI","Without Sequence","46.53","",""
"05/04/2018 12:00:00 - 05/04/2018 13:00:00","BZN|FI","Without Sequence","44.06","",""
"05/04/2018 13:00:00 - 05/04/2018 14:00:00","BZN|FI","Without Sequence","43.28","",""
"05/04/2018 14:00:00 - 05/04/2018 15:00:00","BZN|FI","Without Sequence","42.42","",""
"05/04/2018 15:00:00 - 05/04/2018 16:00:00","BZN|FI","Without Sequence","42.29","",""
"05/04/2018 16:00:00 - 05/04/2018 17:00:00","BZN|FI","Without Sequence","42.44","",""
"05/04/2018 17:00:00 - 05/04/2018 18:00:00","BZN|FI","Without Sequence","42.50","",""
"05/04/2018 18:00:00 - 05/04/2018 19:00:00","BZN|FI","Without Sequence","42.65","",""
"05/04/2018 19:00:00 - 05/04/2018 20:00:00","BZN|FI","Without Sequence","42.71","",""
"05/04/2018 20:00:00 - 05/04/2018 21:00:00","BZN|FI","Without Sequence","42.55","",""
"05/04/2018 21:00:00 - 05/04/2018 22:00:00","BZN|FI","Without Sequence","41.20","",""
"05/04/2018 22:00:00 - 05/04/2018 23:00:00","BZN|FI","Without Sequence","39.90","",""
"05/04/2018 23:00:00 - 06/04/2018 00:00:00","BZN|FI","Without Sequence","36.87","",""
"06/04/2018 00:00:00 - 06/04/2018 01:00:00","BZN|FI","Without Sequence","36.55","",""
"06/04/2018 01:00:00 - 06/04/2018 02:00:00","BZN|FI","Without Sequence","35.05","",""
"06/04/2018 02:00:00 - 06/04/2018 03:00:00","BZN|FI","Without Sequence","33.97","",""
"06/04/2018 03:00:00 - 06/04/2018 04:00:00","BZN|FI","Without Sequence","33.45","",""
"06/04/2018 04:00:00 - 06/04/2018 05:00:00","BZN|FI","Without Sequence","33.72","",""
"06/04/2018 05:00:00 - 06/04/2018 06:00:00","BZN|FI","Without Sequence","39.04","",""
"06/04/2018 06:00:00 - 06/04/2018 07:00:00","BZN|FI","Without Sequence","41.39","",""
"06/04/2018 07:00:00 - 06/04/2018 08:00:00","BZN|FI","Without Sequence","45.64","",""
"06/04/2018 08:00:00 - 06/04/2018 09:00:00","BZN|FI","Without Sequence","49.33","",""
"06/04/2018 09:00:00 - 06/04/2018 10:00:00","BZN|FI","Without Sequence","43.98","",""
"06/04/2018 10:00:00 - 06/04/2018 11:00:00","BZN|FI","Without Sequence","43.22","",""
"06/04/2018 11:00:00 - 06/04/2018 12:00:00","BZN|FI","Without Sequence","42.66","",""
"06/04/2018 12:00:00 - 06/04/2018 13:00:00","BZN|FI","Without Sequence","40.96","",""
"06/04/2018 13:00:00 - 06/04/2018 14:00:00","BZN|FI","Without Sequence","40.08","",""
"06/04/2018 14:00:00 - 06/04/2018 15:00:00","BZN|FI","Without Sequence","39.48","",""
"06/04/2018 15:00:00 - 06/04/2018 16:00:00","BZN|FI","Without Sequence","39.37","",""
"06/04/2018 16:00:00 - 06/04/2018 17:00:00","BZN|FI","Without Sequence","39.75","",""
"06/04/2018 17:00:00 - 06/04/2018 18:00:00","BZN|FI","Without Sequence","40.22","",""
"06/04/2018 18:00:00 - 06/04/2018 19:00:00","BZN|FI","Without Sequence","40.53","",""
"06/04/2018 19:00:00 - 06/04/2018 20:00:00","BZN|FI","Without Sequence","41.41","",""
"06/04/2018 20:00:00 - 06/04/2018 21:00:00","BZN|FI","Without Sequence","40.98","",""
"06/04/2018 21:00:00 - 06/04/2018 22:00:00","BZN|FI","Without Sequence","40.53","",""
"06/04/2018 22:00:00 - 06/04/2018 23:00:00","BZN|FI","Without Sequence","39.65","",""
"06/04/2018 23:00:00 - 07/04/2018 00:00:00","BZN|FI","Without Sequence","37.54","",""
"07/04/2018 00:00:00 - 07/04/2018 01:00:00","BZN|FI","Without Sequence","39.10","",""
"07/04/2018 01:00:00 - 07/04/2018 02:00:00","BZN|FI","Without Sequence","38.44","",""
"07/04/2018 02:00:00 - 07/04/2018 03:00:00","BZN|FI","Without Sequence","38.28","",""
"07/04/2018 03:00:00 - 07/04/2018 04:00:00","BZN|FI","Without Sequence","38.13","",""
"07/04/2018 04:00:00 - 07/04/2018 05:00:00","BZN|FI","Without Sequence","38.50","",""
"07/04/2018 05:00:00 - 07/04/2018 06:00:00","BZN|FI","Without Sequence","38.83","",""
"07/04/2018 06:00:00 - 07/04/2018 07:00:00","BZN|FI","Without Sequence","38.75","",""
"07/04/2018 07:00:00 - 07/04/2018 08:00:00","BZN|FI","Without Sequence","39.11","",""
"07/04/2018 08:00:00 - 07/04/2018 09:00:00","BZN|FI","Without Sequence","40.96","",""
"07/04/2018 09:00:00 - 07/04/2018 10:00:00","BZN|FI","Without Sequence","41.75","",""
"07/04/2018 10:00:00 - 07/04/2018 11:00:00","BZN|FI","Without Sequence","41.81","",""
"07/04/2018 11:00:00 - 07/04/2018 12:00:00","BZN|FI","Without Sequence","40.92","",""
"07/04/2018 12:00:00 - 07/04/2018 13:00:00","BZN|FI","Without Sequence","40.06","",""
"07/04/2018 13:00:00 - 07/04/2018 14:00:00","BZN|FI","Without Sequence","39.43","",""
"07/04/2018 14:00:00 - 07/04/2018 15:00:00","BZN|FI","Without Sequence","39.00","",""
"07/04/2018 15:00:00 - 07/04/2018 16:00:00","BZN|FI","Without Sequence","38.73","",""
"07/04/2018 16:00:00 - 07/04/2018 17:00:00","BZN|FI","Without Sequence","38.45","",""
"07/04/2018 17:00:00 - 07/04/2018 18:00:00","BZN|FI","Without Sequence","38.93","",""
"07/04/2018 18:00:00 - 07/04/2018 19:00:00","BZN|FI","Without Sequence","39.51","",""
"07/04/2018 19:00:00 - 07/04/2018 20:00:00","BZN|FI","Without Sequence","40.45","",""
"07/04/2018 20:00:00 - 07/04/2018 21:00:00","BZN|FI","Without Sequence","40.48","",""
"07/04/2018 21:00:00 - 07/04/2018 22:00:00","BZN|FI","Without Sequence","39.09","",""
"07/04/2018 22:00:00 - 07/04/2018 23:00:00","BZN|FI","Without Sequence","38.07","",""
"07/04/2018 23:00:00 - 08/04/2018 00:00:00","BZN|FI","Without Sequence","38.82","",""
"08/04/2018 00:00:00 - 08/04/2018 01:00:00","BZN|FI","Without Sequence","39.15","",""
"08/04/2018 01:00:00 - 08/04/2018 02:00:00","BZN|FI","Without Sequence","38.98","",""
"08/04/2018 02:00:00 - 08/04/2018 03:00:00","BZN|FI","Without Sequence","38.96","",""
"08/04/2018 03:00:00 - 08/04/2018 04:00:00","BZN|FI","Without Sequence","39.02","",""
"08/04/2018 04:00:00 - 08/04/2018 05:00:00","BZN|FI","Without Sequence","39.13","",""
"08/04/2018 05:00:00 - 08/04/2018 06:00:00","BZN|FI","Without Sequence","39.28","",""
"08/04/2018 06:00:00 - 08/04/2018 07:00:00","BZN|FI","Without Sequence","38.97","",""
"08/04/2018 07:00:00 - 08/04/2018 08:00:00","BZN|FI","Without Sequence","38.86","",""
"08/04/2018 08:00:00 - 08/04/2018 09:00:00","BZN|FI","Without Sequence","39.42","",""
"08/04/2018 09:00:00 - 08/04/2018 10:00:00","BZN|FI","Without Sequence","39.82","",""
"08/04/2018 10:00:00 - 08/04/2018 11:00:00","BZN|FI","Without Sequence","40.05","",""
"08/04/2018 11:00:00 - 08/04/2018 12:00:00","BZN|FI","Without Sequence","39.84","",""
"08/04/2018 12:00:00 - 08/04/2018 13:00:00","BZN|FI","Without Sequence","39.49","",""
"08/04/2018 13:00:00 - 08/04/2018 14:00:00","BZN|FI","Without Sequence","39.12","",""
"08/04/2018 14:00:00 - 08/04/2018 15:00:00","BZN|FI","Without Sequence","38.88","",""
"08/04/2018 15:00:00 - 08/04/2018 16:00:00","BZN|FI","Without Sequence","38.80","",""
"08/04/2018 16:00:00 - 08/04/2018 17:00:00","BZN|FI","Without Sequence","38.85","",""
"08/04/2018 17:00:00 - 08/04/2018 18:00:00","BZN|FI","Without Sequence","39.07","",""
"08/04/2018 18:00:00 - 08/04/2018 19:00:00","BZN|FI","Without Sequence","39.46","",""
"08/04/2018 19:00:00 - 08/04/2018 20:00:00","BZN|FI","Without Sequence","40.72","",""
"08/04/2018 20:00:00 - 08/04/2018 21:00:00","BZN|FI","Without Sequence","42.26","",""
"08/04/2018 21:00:00 - 08/04/2018 22:00:00","BZN|FI","Without Sequence","41.68","",""
"08/04/2018 22:00:00 - 08/04/2018 23:00:00","BZN|FI","Without Sequence","39.90","",""
"08/04/2018 23:00:00 - 09/04/2018 00:00:00","BZN|FI","Without Sequence","38.80","",""
"09/04/2018 00:00:00 - 09/04/2018 01:00:00","BZN|FI","Without Sequence","38.57","",""
"09/04/2018 01:00:00 - 09/04/2018 02:00:00","BZN|FI","Without Sequence","38.00","",""
"09/04/2018 02:00:00 - 09/04/2018 03:00:00","BZN|FI","Without Sequence","37.94","",""
"09/04/2018 03:00:00 - 09/04/2018 04:00:00","BZN|FI","Without Sequence","37.97","",""
"09/04/2018 04:00:00 - 09/04/2018 05:00:00","BZN|FI","Without Sequence","39.10","",""
"09/04/2018 05:00:00 - 09/04/2018 06:00:00","BZN|FI","Without Sequence","39.92","",""
"09/04/2018 06:00:00 - 09/04/2018 07:00:00","BZN|FI","Without Sequence","42.46","",""
"09/04/2018 07:00:00 - 09/04/2018 08:00:00","BZN|FI","Without Sequence","50.04","",""
"09/04/2018 08:00:00 - 09/04/2018 09:00:00","BZN|FI","Without Sequence","61.14","",""
"09/04/2018 09:00:00 - 09/04/2018 10:00:00","BZN|FI","Without Sequence","52.01","",""
"09/04/2018 10:00:00 - 09/04/2018 11:00:00","BZN|FI","Without Sequence","47.77","",""
"09/04/2018 11:00:00 - 09/04/2018 12:00:00","BZN|FI","Without Sequence","44.78","",""
"09/04/2018 12:00:00 - 09/04/2018 13:00:00","BZN|FI","Without Sequence","42.94","",""
"09/04/2018 13:00:00 - 09/04/2018 14:00:00","BZN|FI","Without Sequence","42.50","",""
"09/04/2018 14:00:00 - 09/04/2018 15:00:00","BZN|FI","Without Sequence","41.51","",""
"09/04/2018 15:00:00 - 09/04/2018 16:00:00","BZN|FI","Without Sequence","41.35","",""
"09/04/2018 16:00:00 - 09/04/2018 17:00:00","BZN|FI","Without Sequence","41.96","",""
"09/04/2018 17:00:00 - 09/04/2018 18:00:00","BZN|FI","Without Sequence","43.68","",""
"09/04/2018 18:00:00 - 09/04/2018 19:00:00","BZN|FI","Without Sequence","44.91","",""
"09/04/2018 19:00:00 - 09/04/2018 20:00:00","BZN|FI","Without Sequence","45.26","",""
"09/04/2018 20:00:00 - 09/04/2018 21:00:00","BZN|FI","Without Sequence","43.66","",""
"09/04/2018 21:00:00 - 09/04/2018 22:00:00","BZN|FI","Without Sequence","41.26","",""
"09/04/2018 22:00:00 - 09/04/2018 23:00:00","BZN|FI","Without Sequence","39.63","",""
"09/04/2018 23:00:00 - 10/04/2018 00:00:00","BZN|FI","Without Sequence","38.36","",""
"10/04/2018 00:00:00 - 10/04/2018 01:00:00","BZN|FI","Without Sequence","38.45","",""
"10/04/2018 01:00:00 - 10/04/2018 02:00:00","BZN|FI","Without Sequence","37.04","",""
"10/04/2018 02:00:00 - 10/04/2018 03:00:00","BZN|FI","Without Sequence","37.03","",""
"10/04/2018 03:00:00 - 10/04/2018 04:00:00","BZN|FI","Without Sequence","37.05","",""
"10/04/2018 04:00:00 - 10/04/2018 05:00:00","BZN|FI","Without Sequence","37.78","",""
"10/04/2018 05:00:00 - 10/04/2018 06:00:00","BZN|FI","Without Sequence","39.09","",""
"10/04/2018 06:00:00 - 10/04/2018 07:00:00","BZN|FI","Without Sequence","41.37","",""
"10/04/2018 07:00:00 - 10/04/2018 08:00:00","BZN|FI","Without Sequence","44.32","",""
"10/04/2018 08:00:00 - 10/04/2018 09:00:00","BZN|FI","Without Sequence","45.74","",""
"10/04/2018 09:00:00 - 10/04/2018 10:00:00","BZN|FI","Without Sequence","44.44","",""
"10/04/2018 10:00:00 - 10/04/2018 11:00:00","BZN|FI","Without Sequence","44.40","",""
"10/04/2018 11:00:00 - 10/04/2018 12:00:00","BZN|FI","Without Sequence","44.27","",""
"10/04/2018 12:00:00 - 10/04/2018 13:00:00","BZN|FI","Without Sequence","44.42","",""
"10/04/2018 13:00:00 - 10/04/2018 14:00:00","BZN|FI","Without Sequence","42.55","",""
"10/04/2018 14:00:00 - 10/04/2018 15:00:00","BZN|FI","Without Sequence","41.07","",""
"10/04/2018 15:00:00 - 10/04/2018 16:00:00","BZN|FI","Without Sequence","40.82","",""
"10/04/2018 16:00:00 - 10/04/2018 17:00:00","BZN|FI","Without Sequence","40.90","",""
"10/04/2018 17:00:00 - 10/04/2018 18:00:00","BZN|FI","Without Sequence","41.70","",""
"10/04/2018 18:00:00 - 10/04/2018 19:00:00","BZN|FI","Without Sequence","42.51","",""
"10/04/2018 19:00:00 - 10/04/2018 20:00:00","BZN|FI","Without Sequence","42.92","",""
"10/04/2018 20:00:00 - 10/04/2018 21:00:00","BZN|FI","Without Sequence","41.16","",""
"10/04/2018 21:00:00 - 10/04/2018 22:00:00","BZN|FI","Without Sequence","40.55","",""
"10/04/2018 22:00:00 - 10/04/2018 23:00:00","BZN|FI","Without Sequence","39.42","",""
"10/04/2018 23:00:00 - 11/04/2018 00:00:00","BZN|FI","Without Sequence","37.94","",""
"11/04/2018 00:00:00 - 11/04/2018 01:00:00","BZN|FI","Without Sequence","38.69","",""
"11/04/2018 01:00:00 - 11/04/2018 02:00:00","BZN|FI","Without Sequence","38.14","",""
"11/04/2018 02:00:00 - 11/04/2018 03:00:00","BZN|FI","Without Sequence","37.99","",""
"11/04/2018 03:00:00 - 11/04/2018 04:00:00","BZN|FI","Without Sequence","38.28","",""
"11/04/2018 04:00:00 - 11/04/2018 05:00:00","BZN|FI","Without Sequence","38.42","",""
"11/04/2018 05:00:00 - 11/04/2018 06:00:00","BZN|FI","Without Sequence","39.62","",""
"11/04/2018 06:00:00 - 11/04/2018 07:00:00","BZN|FI","Without Sequence","40.70","",""
"11/04/2018 07:00:00 - 11/04/2018 08:00:00","BZN|FI","Without Sequence","44.57","",""
"11/04/2018 08:00:00 - 11/04/2018 09:00:00","BZN|FI","Without Sequence","46.69","",""
"11/04/2018 09:00:00 - 11/04/2018 10:00:00","BZN|FI","Without Sequence","44.69","",""
"11/04/2018 10:00:00 - 11/04/2018 11:00:00","BZN|FI","Without Sequence","43.55","",""
"11/04/2018 11:00:00 - 11/04/2018 12:00:00","BZN|FI","Without Sequence","42.13","",""
"11/04/2018 12:00:00 - 11/04/2018 13:00:00","BZN|FI","Without Sequence","41.30","",""
"11/04/2018 13:00:00 - 11/04/2018 14:00:00","BZN|FI","Without Sequence","41.35","",""
"11/04/2018 14:00:00 - 11/04/2018 15:00:00","BZN|FI","Without Sequence","40.66","",""
"11/04/2018 15:00:00 - 11/04/2018 16:00:00","BZN|FI","Without Sequence","40.62","",""
"11/04/2018 16:00:00 - 11/04/2018 17:00:00","BZN|FI","Without Sequence","40.89","",""
"11/04/2018 17:00:00 - 11/04/2018 18:00:00","BZN|FI","Without Sequence","40.95","",""
"11/04/2018 18:00:00 - 11/04/2018 19:00:00","BZN|FI","Without Sequence","41.21","",""
"11/04/2018 19:00:00 - 11/04/2018 20:00:00","BZN|FI","Without Sequence","41.57","",""
"11/04/2018 20:00:00 - 11/04/2018 21:00:00","BZN|FI","Without Sequence","41.68","",""
"11/04/2018 21:00:00 - 11/04/2018 22:00:00","BZN|FI","Without Sequence","41.09","",""
"11/04/2018 22:00:00 - 11/04/2018 23:00:00","BZN|FI","Without Sequence","40.20","",""
"11/04/2018 23:00:00 - 12/04/2018 00:00:00","BZN|FI","Without Sequence","39.32","",""
"12/04/2018 00:00:00 - 12/04/2018 01:00:00","BZN|FI","Without Sequence","39.64","",""
"12/04/2018 01:00:00 - 12/04/2018 02:00:00","BZN|FI","Without Sequence","39.41","",""
"12/04/2018 02:00:00 - 12/04/2018 03:00:00","BZN|FI","Without Sequence","39.35","",""
"12/04/2018 03:00:00 - 12/04/2018 04:00:00","BZN|FI","Without Sequence","39.41","",""
"12/04/2018 04:00:00 - 12/04/2018 05:00:00","BZN|FI","Without Sequence","39.51","",""
"12/04/2018 05:00:00 - 12/04/2018 06:00:00","BZN|FI","Without Sequence","39.76","",""
"12/04/2018 06:00:00 - 12/04/2018 07:00:00","BZN|FI","Without Sequence","41.06","",""
"12/04/2018 07:00:00 - 12/04/2018 08:00:00","BZN|FI","Without Sequence","44.74","",""
"12/04/2018 08:00:00 - 12/04/2018 09:00:00","BZN|FI","Without Sequence","49.99","",""
"12/04/2018 09:00:00 - 12/04/2018 10:00:00","BZN|FI","Without Sequence","44.73","",""
"12/04/2018 10:00:00 - 12/04/2018 11:00:00","BZN|FI","Without Sequence","43.53","",""
"12/04/2018 11:00:00 - 12/04/2018 12:00:00","BZN|FI","Without Sequence","41.08","",""
"12/04/2018 12:00:00 - 12/04/2018 13:00:00","BZN|FI","Without Sequence","40.72","",""
"12/04/2018 13:00:00 - 12/04/2018 14:00:00","BZN|FI","Without Sequence","40.45","",""
"12/04/2018 14:00:00 - 12/04/2018 15:00:00","BZN|FI","Without Sequence","39.60","",""
"12/04/2018 15:00:00 - 12/04/2018 16:00:00","BZN|FI","Without Sequence","39.51","",""
"12/04/2018 16:00:00 - 12/04/2018 17:00:00","BZN|FI","Without Sequence","39.56","",""
"12/04/2018 17:00:00 - 12/04/2018 18:00:00","BZN|FI","Without Sequence","39.63","",""
"12/04/2018 18:00:00 - 12/04/2018 19:00:00","BZN|FI","Without Sequence","39.66","",""
"12/04/2018 19:00:00 - 12/04/2018 20:00:00","BZN|FI","Without Sequence","40.11","",""
"12/04/2018 20:00:00 - 12/04/2018 21:00:00","BZN|FI","Without Sequence","39.84","",""
"12/04/2018 21:00:00 - 12/04/2018 22:00:00","BZN|FI","Without Sequence","39.54","",""
"12/04/2018 22:00:00 - 12/04/2018 23:00:00","BZN|FI","Without Sequence","39.32","",""
"12/04/2018 23:00:00 - 13/04/2018 00:00:00","BZN|FI","Without Sequence","38.93","",""
"13/04/2018 00:00:00 - 13/04/2018 01:00:00","BZN|FI","Without Sequence","38.69","",""
"13/04/2018 01:00:00 - 13/04/2018 02:00:00","BZN|FI","Without Sequence","38.36","",""
"13/04/2018 02:00:00 - 13/04/2018 03:00:00","BZN|FI","Without Sequence","38.31","",""
"13/04/2018 03:00:00 - 13/04/2018 04:00:00","BZN|FI","Without Sequence","38.52","",""
"13/04/2018 04:00:00 - 13/04/2018 05:00:00","BZN|FI","Without Sequence","38.52","",""
"13/04/2018 05:00:00 - 13/04/2018 06:00:00","BZN|FI","Without Sequence","39.15","",""
"13/04/2018 06:00:00 - 13/04/2018 07:00:00","BZN|FI","Without Sequence","40.81","",""
"13/04/2018 07:00:00 - 13/04/2018 08:00:00","BZN|FI","Without Sequence","43.85","",""
"13/04/2018 08:00:00 - 13/04/2018 09:00:00","BZN|FI","Without Sequence","48.65","",""
"13/04/2018 09:00:00 - 13/04/2018 10:00:00","BZN|FI","Without Sequence","45.06","",""
"13/04/2018 10:00:00 - 13/04/2018 11:00:00","BZN|FI","Without Sequence","41.95","",""
"13/04/2018 11:00:00 - 13/04/2018 12:00:00","BZN|FI","Without Sequence","40.48","",""
"13/04/2018 12:00:00 - 13/04/2018 13:00:00","BZN|FI","Without Sequence","39.66","",""
"13/04/2018 13:00:00 - 13/04/2018 14:00:00","BZN|FI","Without Sequence","39.16","",""
"13/04/2018 14:00:00 - 13/04/2018 15:00:00","BZN|FI","Without Sequence","39.01","",""
"13/04/2018 15:00:00 - 13/04/2018 16:00:00","BZN|FI","Without Sequence","38.54","",""
"13/04/2018 16:00:00 - 13/04/2018 17:00:00","BZN|FI","Without Sequence","38.96","",""
"13/04/2018 17:00:00 - 13/04/2018 18:00:00","BZN|FI","Without Sequence","39.47","",""
"13/04/2018 18:00:00 - 13/04/2018 19:00:00","BZN|FI","Without Sequence","39.60","",""
"13/04/2018 19:00:00 - 13/04/2018 20:00:00","BZN|FI","Without Sequence","39.66","",""
"13/04/2018 20:00:00 - 13/04/2018 21:00:00","BZN|FI","Without Sequence","39.48","",""
"13/04/2018 21:00:00 - 13/04/2018 22:00:00","BZN|FI","Without Sequence","39.41","",""
"13/04/2018 22:00:00 - 13/04/2018 23:00:00","BZN|FI","Without Sequence","39.01","",""
"13/04/2018 23:00:00 - 14/04/2018 00:00:00","BZN|FI","Without Sequence","37.72","",""
"14/04/2018 00:00:00 - 14/04/2018 01:00:00","BZN|FI","Without Sequence","31.64","",""
"14/04/2018 01:00:00 - 14/04/2018 02:00:00","BZN|FI","Without Sequence","29.20","",""
"14/04/2018 02:00:00 - 14/04/2018 03:00:00","BZN|FI","Without Sequence","29.00","",""
"14/04/2018 03:00:00 - 14/04/2018 04:00:00","BZN|FI","Without Sequence","29.92","",""
"14/04/2018 04:00:00 - 14/04/2018 05:00:00","BZN|FI","Without Sequence","33.67","",""
"14/04/2018 05:00:00 - 14/04/2018 06:00:00","BZN|FI","Without Sequence","32.80","",""
"14/04/2018 06:00:00 - 14/04/2018 07:00:00","BZN|FI","Without Sequence","36.93","",""
"14/04/2018 07:00:00 - 14/04/2018 08:00:00","BZN|FI","Without Sequence","38.91","",""
"14/04/2018 08:00:00 - 14/04/2018 09:00:00","BZN|FI","Without Sequence","39.74","",""
"14/04/2018 09:00:00 - 14/04/2018 10:00:00","BZN|FI","Without Sequence","39.92","",""
"14/04/2018 10:00:00 - 14/04/2018 11:00:00","BZN|FI","Without Sequence","39.87","",""
"14/04/2018 11:00:00 - 14/04/2018 12:00:00","BZN|FI","Without Sequence","39.77","",""
"14/04/2018 12:00:00 - 14/04/2018 13:00:00","BZN|FI","Without Sequence","39.47","",""
"14/04/2018 13:00:00 - 14/04/2018 14:00:00","BZN|FI","Without Sequence","39.14","",""
"14/04/2018 14:00:00 - 14/04/2018 15:00:00","BZN|FI","Without Sequence","38.96","",""
"14/04/2018 15:00:00 - 14/04/2018 16:00:00","BZN|FI","Without Sequence","38.87","",""
"14/04/2018 16:00:00 - 14/04/2018 17:00:00","BZN|FI","Without Sequence","39.06","",""
"14/04/2018 17:00:00 - 14/04/2018 18:00:00","BZN|FI","Without Sequence","39.34","",""
"14/04/2018 18:00:00 - 14/04/2018 19:00:00","BZN|FI","Without Sequence","40.05","",""
"14/04/2018 19:00:00 - 14/04/2018 20:00:00","BZN|FI","Without Sequence","40.95","",""
"14/04/2018 20:00:00 - 14/04/2018 21:00:00","BZN|FI","Without Sequence","41.03","",""
"14/04/2018 21:00:00 - 14/04/2018 22:00:00","BZN|FI","Without Sequence","41.14","",""
"14/04/2018 22:00:00 - 14/04/2018 23:00:00","BZN|FI","Without Sequence","40.95","",""
"14/04/2018 23:00:00 - 15/04/2018 00:00:00","BZN|FI","Without Sequence","39.99","",""
"15/04/2018 00:00:00 - 15/04/2018 01:00:00","BZN|FI","Without Sequence","39.56","",""
"15/04/2018 01:00:00 - 15/04/2018 02:00:00","BZN|FI","Without Sequence","39.30","",""
"15/04/2018 02:00:00 - 15/04/2018 03:00:00","BZN|FI","Without Sequence","38.97","",""
"15/04/2018 03:00:00 - 15/04/2018 04:00:00","BZN|FI","Without Sequence","38.91","",""
"15/04/2018 04:00:00 - 15/04/2018 05:00:00","BZN|FI","Without Sequence","39.02","",""
"15/04/2018 05:00:00 - 15/04/2018 06:00:00","BZN|FI","Without Sequence","38.98","",""
"15/04/2018 06:00:00 - 15/04/2018 07:00:00","BZN|FI","Without Sequence","39.11","",""
"15/04/2018 07:00:00 - 15/04/2018 08:00:00","BZN|FI","Without Sequence","39.53","",""
"15/04/2018 08:00:00 - 15/04/2018 09:00:00","BZN|FI","Without Sequence","39.85","",""
"15/04/2018 09:00:00 - 15/04/2018 10:00:00","BZN|FI","Without Sequence","40.13","",""
"15/04/2018 10:00:00 - 15/04/2018 11:00:00","BZN|FI","Without Sequence","40.57","",""
"15/04/2018 11:00:00 - 15/04/2018 12:00:00","BZN|FI","Without Sequence","40.33","",""
"15/04/2018 12:00:00 - 15/04/2018 13:00:00","BZN|FI","Without Sequence","39.89","",""
"15/04/2018 13:00:00 - 15/04/2018 14:00:00","BZN|FI","Without Sequence","39.50","",""
"15/04/2018 14:00:00 - 15/04/2018 15:00:00","BZN|FI","Without Sequence","39.38","",""
"15/04/2018 15:00:00 - 15/04/2018 16:00:00","BZN|FI","Without Sequence","39.33","",""
"15/04/2018 16:00:00 - 15/04/2018 17:00:00","BZN|FI","Without Sequence","39.39","",""
"15/04/2018 17:00:00 - 15/04/2018 18:00:00","BZN|FI","Without Sequence","39.64","",""
"15/04/2018 18:00:00 - 15/04/2018 19:00:00","BZN|FI","Without Sequence","39.76","",""
"15/04/2018 19:00:00 - 15/04/2018 20:00:00","BZN|FI","Without Sequence","41.17","",""
"15/04/2018 20:00:00 - 15/04/2018 21:00:00","BZN|FI","Without Sequence","42.49","",""
"15/04/2018 21:00:00 - 15/04/2018 22:00:00","BZN|FI","Without Sequence","41.73","",""
"15/04/2018 22:00:00 - 15/04/2018 23:00:00","BZN|FI","Without Sequence","40.32","",""
"15/04/2018 23:00:00 - 16/04/2018 00:00:00","BZN|FI","Without Sequence","39.18","",""
"16/04/2018 00:00:00 - 16/04/2018 01:00:00","BZN|FI","Without Sequence","38.75","",""
"16/04/2018 01:00:00 - 16/04/2018 02:00:00","BZN|FI","Without Sequence","38.28","",""
"16/04/2018 02:00:00 - 16/04/2018 03:00:00","BZN|FI","Without Sequence","38.16","",""
"16/04/2018 03:00:00 - 16/04/2018 04:00:00","BZN|FI","Without Sequence","38.36","",""
"16/04/2018 04:00:00 - 16/04/2018 05:00:00","BZN|FI","Without Sequence","39.03","",""
"16/04/2018 05:00:00 - 16/04/2018 06:00:00","BZN|FI","Without Sequence","40.97","",""
"16/04/2018 06:00:00 - 16/04/2018 07:00:00","BZN|FI","Without Sequence","46.65","",""
"16/04/2018 07:00:00 - 16/04/2018 08:00:00","BZN|FI","Without Sequence","56.10","",""
"16/04/2018 08:00:00 - 16/04/2018 09:00:00","BZN|FI","Without Sequence","64.99","",""
"16/04/2018 09:00:00 - 16/04/2018 10:00:00","BZN|FI","Without Sequence","58.97","",""
"16/04/2018 10:00:00 - 16/04/2018 11:00:00","BZN|FI","Without Sequence","55.74","",""
"16/04/2018 11:00:00 - 16/04/2018 12:00:00","BZN|FI","Without Sequence","52.97","",""
"16/04/2018 12:00:00 - 16/04/2018 13:00:00","BZN|FI","Without Sequence","51.81","",""
"16/04/2018 13:00:00 - 16/04/2018 14:00:00","BZN|FI","Without Sequence","49.99","",""
"16/04/2018 14:00:00 - 16/04/2018 15:00:00","BZN|FI","Without Sequence","46.30","",""
